"datetime","count"
"2011-01-20 00:00:00",26.60095217235
"2011-01-20 01:00:00",19.2684884737304
"2011-01-20 02:00:00",13.0645315109231
"2011-01-20 03:00:00",6.72770577437114
"2011-01-20 04:00:00",4.13404435367765
"2011-01-20 05:00:00",13.2820101711135
"2011-01-20 06:00:00",52.4889882983727
"2011-01-20 07:00:00",147.946304559009
"2011-01-20 08:00:00",232.357132341102
"2011-01-20 09:00:00",125.782660499609
"2011-01-20 10:00:00",88.7137446139587
"2011-01-20 11:00:00",109.644087320025
"2011-01-20 12:00:00",154.748422863399
"2011-01-20 13:00:00",132.999966920011
"2011-01-20 14:00:00",123.817581225793
"2011-01-20 15:00:00",132.049864682738
"2011-01-20 16:00:00",172.064320499219
"2011-01-20 17:00:00",298.523220223302
"2011-01-20 18:00:00",248.15370043209
"2011-01-20 19:00:00",170.598503049985
"2011-01-20 20:00:00",127.205261189076
"2011-01-20 21:00:00",94.8170859631505
"2011-01-20 22:00:00",66.2559433376803
"2011-01-20 23:00:00",41.0923001800459
"2011-01-21 00:00:00",40.4545460747998
"2011-01-21 01:00:00",26.2310815067361
"2011-01-21 02:00:00",12.2656769545655
"2011-01-21 03:00:00",5.33251835522518
"2011-01-21 04:00:00",3.73657754518051
"2011-01-21 05:00:00",9.46695037178006
"2011-01-21 06:00:00",35.199671307312
"2011-01-21 07:00:00",91.0905267607176
"2011-01-21 08:00:00",169.896712759388
"2011-01-21 09:00:00",122.277931917537
"2011-01-21 10:00:00",108.856848624158
"2011-01-21 11:00:00",134.739517384751
"2011-01-21 12:00:00",158.122500951878
"2011-01-21 13:00:00",156.379962844684
"2011-01-21 14:00:00",148.897237142957
"2011-01-21 15:00:00",147.058963970644
"2011-01-21 16:00:00",166.598299766921
"2011-01-21 17:00:00",198.958695762752
"2011-01-21 18:00:00",172.525390112821
"2011-01-21 19:00:00",134.167179480754
"2011-01-21 20:00:00",94.0042040212264
"2011-01-21 21:00:00",77.4161001780223
"2011-01-21 22:00:00",66.2338705017764
"2011-01-21 23:00:00",56.8861720938424
"2011-01-22 00:00:00",34.9937937626839
"2011-01-22 01:00:00",21.1457432635248
"2011-01-22 02:00:00",14.8521810229997
"2011-01-22 03:00:00",6.94216122399367
"2011-01-22 04:00:00",3.05890461676236
"2011-01-22 06:00:00",26.693075331799
"2011-01-22 07:00:00",72.7462553300242
"2011-01-22 08:00:00",133.036517792132
"2011-01-22 09:00:00",103.699026206043
"2011-01-22 10:00:00",91.9763252965609
"2011-01-22 11:00:00",113.336137728592
"2011-01-22 12:00:00",131.835756578884
"2011-01-22 13:00:00",148.674113068157
"2011-01-22 14:00:00",141.28256180322
"2011-01-22 15:00:00",155.510365723678
"2011-01-22 16:00:00",164.080265848518
"2011-01-22 17:00:00",215.702628666692
"2011-01-22 18:00:00",162.673984686506
"2011-01-22 19:00:00",131.543871993027
"2011-01-22 20:00:00",91.0009995206559
"2011-01-22 21:00:00",78.9252678052873
"2011-01-22 22:00:00",72.8274882655348
"2011-01-22 23:00:00",55.0604421217668
"2011-01-23 00:00:00",21.7991482842066
"2011-01-23 01:00:00",13.4884383433905
"2011-01-23 02:00:00",8.81445443405663
"2011-01-23 03:00:00",4.80029283478571
"2011-01-23 05:00:00",10.2971885277009
"2011-01-23 06:00:00",41.395819583961
"2011-01-23 07:00:00",121.151219131008
"2011-01-23 08:00:00",178.503760852603
"2011-01-23 09:00:00",92.724610632255
"2011-01-23 10:00:00",68.3831473910909
"2011-01-23 11:00:00",85.8737969303765
"2011-01-23 12:00:00",96.462611116788
"2011-01-23 13:00:00",93.5255266282057
"2011-01-23 14:00:00",92.6751367108508
"2011-01-23 15:00:00",97.7469722733414
"2011-01-23 16:00:00",131.796899880564
"2011-01-23 17:00:00",205.836962467573
"2011-01-23 18:00:00",210.56676257211
"2011-01-23 19:00:00",153.677890470587
"2011-01-23 20:00:00",110.684344251046
"2011-01-23 21:00:00",84.1578543690437
"2011-01-23 22:00:00",60.9377075072837
"2011-01-23 23:00:00",35.4143583460205
"2011-01-24 00:00:00",21.7326190515895
"2011-01-24 01:00:00",13.0465659559237
"2011-01-24 03:00:00",4.60240330513675
"2011-01-24 04:00:00",3.13657024190528
"2011-01-24 05:00:00",10.8720570395666
"2011-01-24 06:00:00",45.6795501570975
"2011-01-24 07:00:00",143.8217233084
"2011-01-24 08:00:00",230.395085891878
"2011-01-24 09:00:00",129.839095900437
"2011-01-24 10:00:00",82.788607388645
"2011-01-24 11:00:00",87.5161933676824
"2011-01-24 12:00:00",104.47910445058
"2011-01-24 13:00:00",98.0138446763258
"2011-01-24 14:00:00",89.092552123612
"2011-01-24 15:00:00",105.144062142256
"2011-01-24 16:00:00",130.633047006612
"2011-01-24 17:00:00",203.200948742136
"2011-01-24 18:00:00",198.416967724729
"2011-01-24 19:00:00",154.095313562635
"2011-01-24 20:00:00",108.223627788422
"2011-01-24 21:00:00",84.1977610635028
"2011-01-24 22:00:00",57.9150186784993
"2011-01-24 23:00:00",36.4628241350591
"2011-01-25 00:00:00",21.1640399271536
"2011-01-25 01:00:00",14.3439095455462
"2011-01-25 02:00:00",9.57216206350521
"2011-01-25 04:00:00",3.39269523304525
"2011-01-25 05:00:00",10.7363023372173
"2011-01-25 06:00:00",48.0794581065019
"2011-01-25 07:00:00",121.668009385659
"2011-01-25 08:00:00",203.779218047482
"2011-01-25 09:00:00",122.915533209873
"2011-01-25 10:00:00",88.0577033522702
"2011-01-25 11:00:00",96.9881749461135
"2011-01-25 12:00:00",130.459351776144
"2011-01-25 13:00:00",120.53279858237
"2011-01-25 14:00:00",130.309282364372
"2011-01-25 15:00:00",141.22520573513
"2011-01-25 16:00:00",188.581225766906
"2011-01-25 17:00:00",314.33764791317
"2011-01-25 18:00:00",275.763925579471
"2011-01-25 19:00:00",169.614495795883
"2011-01-25 20:00:00",122.676336186325
"2011-01-25 21:00:00",92.7152968943633
"2011-01-25 22:00:00",70.7660757787117
"2011-01-25 23:00:00",42.7955758904736
"2011-01-26 00:00:00",26.0664149790142
"2011-01-26 01:00:00",16.6242265690945
"2011-01-26 02:00:00",7.166883157267
"2011-01-26 05:00:00",7.06916742708535
"2011-01-26 06:00:00",28.4188231217884
"2011-01-26 07:00:00",82.9457776922965
"2011-01-26 08:00:00",131.058149431272
"2011-01-26 09:00:00",70.7034319035339
"2011-01-26 10:00:00",48.3106750419735
"2011-01-26 11:00:00",52.2416150471233
"2011-01-26 12:00:00",62.6975517859208
"2011-01-26 13:00:00",60.5414588382377
"2011-01-26 14:00:00",55.4196112170493
"2011-01-26 15:00:00",55.5915818212027
"2011-01-26 16:00:00",83.6446443101598
"2011-01-26 17:00:00",127.563008162806
"2011-01-27 16:00:00",155.11951029711
"2011-01-27 17:00:00",270.68135560564
"2011-01-27 18:00:00",244.535721292675
"2011-01-27 19:00:00",179.009056153986
"2011-01-27 20:00:00",128.937694279114
"2011-01-27 21:00:00",97.4474538252085
"2011-01-27 22:00:00",72.2610529717572
"2011-01-27 23:00:00",42.1024641645535
"2011-01-28 00:00:00",38.8333519330426
"2011-01-28 01:00:00",25.1798850456005
"2011-01-28 02:00:00",16.8994128749784
"2011-01-28 03:00:00",8.09381507886942
"2011-01-28 05:00:00",8.46901254734549
"2011-01-28 06:00:00",29.999921149239
"2011-01-28 07:00:00",76.8413385413791
"2011-01-28 08:00:00",142.610588388871
"2011-01-28 09:00:00",74.0713981270208
"2011-01-28 10:00:00",66.5863711687861
"2011-01-28 11:00:00",76.5329157473831
"2011-01-28 12:00:00",87.561807856441
"2011-01-28 13:00:00",87.4582834844863
"2011-01-28 14:00:00",95.3272234106683
"2011-01-28 15:00:00",135.802648787912
"2011-01-28 16:00:00",165.041247911273
"2011-01-28 17:00:00",204.083138665647
"2011-01-28 18:00:00",174.954633644705
"2011-01-28 19:00:00",135.104621624951
"2011-01-28 20:00:00",100.745013318114
"2011-01-28 21:00:00",81.6481158568293
"2011-01-28 22:00:00",78.8538843090379
"2011-01-28 23:00:00",69.3232342730144
"2011-01-29 00:00:00",41.0119244310367
"2011-01-29 01:00:00",27.8290952186111
"2011-01-29 02:00:00",18.9185545024442
"2011-01-29 03:00:00",8.72111819699494
"2011-01-29 04:00:00",3.80523811744947
"2011-01-29 06:00:00",32.4231110749582
"2011-01-29 07:00:00",88.0534106438674
"2011-01-29 08:00:00",168.13885740731
"2011-01-29 09:00:00",124.386974421472
"2011-01-29 10:00:00",104.856937331137
"2011-01-29 11:00:00",122.226362185084
"2011-01-29 12:00:00",143.669383797441
"2011-01-29 13:00:00",151.275572984134
"2011-01-29 14:00:00",142.596753793554
"2011-01-29 15:00:00",144.179600005379
"2011-01-29 16:00:00",173.346220676454
"2011-01-29 17:00:00",225.284423873627
"2011-01-29 18:00:00",177.261801323455
"2011-01-29 19:00:00",130.385538816973
"2011-01-29 20:00:00",99.1411376387779
"2011-01-29 21:00:00",82.5485386495904
"2011-01-29 22:00:00",72.1755797156091
"2011-01-29 23:00:00",60.2251932683013
"2011-01-30 00:00:00",23.2459289900521
"2011-01-30 01:00:00",16.0894516459852
"2011-01-30 02:00:00",11.0973903824765
"2011-01-30 03:00:00",5.68789868339701
"2011-01-30 04:00:00",3.49510311909944
"2011-01-30 05:00:00",12.4021752423949
"2011-01-30 07:00:00",138.197231697427
"2011-01-30 08:00:00",211.954553201483
"2011-01-30 09:00:00",118.680496626682
"2011-01-30 10:00:00",84.0186115186942
"2011-01-30 11:00:00",102.887977574144
"2011-01-30 12:00:00",135.792871281295
"2011-01-30 13:00:00",120.242180458577
"2011-01-30 14:00:00",115.007582112165
"2011-01-30 15:00:00",131.704360823921
"2011-01-30 16:00:00",175.867825249297
"2011-01-30 17:00:00",254.705193899073
"2011-01-30 18:00:00",230.363659887747
"2011-01-30 19:00:00",168.127952913562
"2011-01-30 20:00:00",127.62851012058
"2011-01-30 21:00:00",89.1078193780329
"2011-01-30 22:00:00",63.3350237547085
"2011-01-30 23:00:00",38.2186330015995
"2011-01-31 00:00:00",24.4752279240931
"2011-01-31 01:00:00",15.3422663265887
"2011-01-31 02:00:00",10.8884419381991
"2011-01-31 03:00:00",5.92977253543556
"2011-01-31 04:00:00",3.49120183023899
"2011-01-31 05:00:00",11.1791602332411
"2011-01-31 06:00:00",41.5793687359901
"2011-01-31 07:00:00",114.275192825763
"2011-01-31 08:00:00",183.609002755455
"2011-01-31 09:00:00",98.9047309819269
"2011-01-31 10:00:00",72.3726216595612
"2011-01-31 11:00:00",81.7732419034649
"2011-01-31 12:00:00",114.929380772543
"2011-01-31 13:00:00",117.757565339457
"2011-01-31 14:00:00",97.6663661420142
"2011-01-31 15:00:00",99.9157312572555
"2011-01-31 16:00:00",133.957059084355
"2011-01-31 17:00:00",203.732136365988
"2011-01-31 18:00:00",197.915288027363
"2011-01-31 19:00:00",195.327711445698
"2011-01-31 20:00:00",73.5077931757433
"2011-01-31 21:00:00",60.5767973412748
"2011-01-31 22:00:00",65.3846825658498
"2011-01-31 23:00:00",41.7416293923947
"2011-02-20 00:00:00",25.244155959883
"2011-02-20 01:00:00",15.0308218618943
"2011-02-20 02:00:00",10.0996034247491
"2011-02-20 03:00:00",5.35278538534253
"2011-02-20 04:00:00",3.28918251494016
"2011-02-20 06:00:00",47.6126876743363
"2011-02-20 07:00:00",128.621286720052
"2011-02-20 08:00:00",236.248202882888
"2011-02-20 09:00:00",119.211538757124
"2011-02-20 10:00:00",89.2666817894265
"2011-02-20 11:00:00",111.820442204414
"2011-02-20 12:00:00",144.714338434669
"2011-02-20 13:00:00",142.316572497822
"2011-02-20 14:00:00",131.617889776099
"2011-02-20 15:00:00",145.487326190829
"2011-02-20 16:00:00",192.975642755269
"2011-02-20 17:00:00",308.931117149284
"2011-02-20 18:00:00",275.15919561004
"2011-02-20 19:00:00",201.426554933832
"2011-02-20 20:00:00",161.361821176366
"2011-02-20 21:00:00",115.577213296971
"2011-02-20 22:00:00",73.4254907607797
"2011-02-20 23:00:00",46.4435868562279
"2011-02-21 00:00:00",29.3781887686745
"2011-02-21 01:00:00",18.1780445125853
"2011-02-21 02:00:00",12.325182417158
"2011-02-21 03:00:00",6.73250638104217
"2011-02-21 04:00:00",4.55122073415706
"2011-02-21 05:00:00",17.6595582375205
"2011-02-21 06:00:00",76.2395116198693
